Soil Moisture,Temperature,Rainfall,Evapotranspiration,Solar_Radiation,Humidity,Hectares,Yied_Hectare_(M.Ton),Total_Production(M.Ton)
0.513142849,29.28843139,802.1512955,115.8679114,"30,481.70",85,52339,3.844,201186
0.502782134,28.59198706,977.3631302,113.2715401,"30,901.64",80,45568,3.521,160434
0.507005373,28.8459654,688.743464,70.57113478,"27,996.54",83,187013,3.894,728268
0.521173107,28.95111053,1284.245143,70.61592182,"27,224.78",85,121851,4.003,487732
0.550071616,28.97346373,984.0286582,107.0618208,"29,493.51",84,67733,3.625,245503
0.478320071,31.33177812,429.426566,52.52393513,"30,754.23",76,47079,3.89,183143
0.504428353,30.79199039,1387.925441,122.8343434,"31,931.56",83,61651,3.342,206040
0.497632559,31.30130186,510.0476131,71.01364349,"31,838.78",85,38730,3.789,146744
0.553095211,29.62911932,1167.070999,84.65622018,"28,807.53",80,50566,3.842,194259
0.466200417,31.43865449,1060.763968,134.4836348,"32,887.55",83,144736,3.762,544518
0.494434273,30.26813322,1004.264737,75.67524688,"28,823.17",87,47156,4.385,206782
0.54611948,28.79023064,734.5890293,70.44318795,"27,264.88",81,175290,4.087,716477
0.551249137,30.97689349,791.1085164,95.16418324,"29,838.14",77,27804,4.198,116710
0.552178391,30.73157713,1317.563464,82.54155562,"30,017.66",80,33480,3.637,121757
0.537517932,28.49872865,830.7675851,63.73399173,"26,657.40",80,125099,3.668,458840
0.498300892,29.67693947,1115.119053,75.39629847,"27,527.04",81,54316,4.001,217327
0.538716055,30.35926203,720.7080317,100.2749876,"30,222.49",75,73311,4.8,351873
0.515292423,28.48742931,1545.796306,70.30522567,"25,421.85",79,108124,3.68,397845
0.499726975,28.74219406,970.5266397,80.57889946,"26,551.60",75,131138,3.958,519047
0.493340171,30.75465482,567.247278,89.21518386,"31,202.00",87,160106,4.18,669316
0.527626873,29.45142729,681.5235383,120.5888269,"30,509.67",87,9800,3.874,37965
0.500607327,31.13431905,554.7627331,82.03550262,"31,289.23",81,86317,4.245,366404
0.545531185,28.59938954,636.8199507,79.92146974,"27,909.42",81,68035,4.072,277035
0.511410517,30.27342781,1599.782063,173.1186986,"29,853.91",83,10095,3.433,34654
0.499785279,30.23397705,554.6386194,68.04072849,"30,469.24",85,48811,3.984,194455
0.486540242,27.45709067,1319.326745,75.99966898,"25,680.63",77,158184,4.353,688623
0.524569329,28.17152829,1140.865588,85.3411765,"26,377.25",84,117321,4.142,485934
0.524665141,31.26546374,569.4180161,65.92530439,"30,974.80",86,28508,4.042,115237
0.520793331,29.09540371,979.3835323,108.9771724,"30,480.07",82,26411,3.915,103391
0.530576714,29.1867311,1063.029691,84.9671462,"26,675.93",85,47851,3.736,178761
0.522518653,30.14129277,786.3581492,105.5893712,"30,099.26",87,33677,4.366,147047
0.540663817,30.9818281,608.2495918,95.12606223,"30,485.94",79,42696,4.192,178989
0.538221391,29.06317298,924.6853007,92.48542037,"29,043.64",79,46533,4.44,206622
0.520406185,28.82422456,1593.767332,102.24917,"25,532.66",82,52943,3.387,179313
0.493019875,31.61421567,458.9239729,66.31195559,"31,944.68",82,13627,4.097,55837
0.517651494,29.69674395,935.5062091,99.42523169,"29,223.04",83,26450,4.121,109007
0.528543088,28.60140094,1236.541856,76.25164996,"25,707.66",77,266243,4.158,1107015
0.471585162,29.73034879,512.6163887,48.11013061,"29,312.01",83,199007,4.088,813546
0.514860783,31.23922562,653.6951882,84.28561889,"30,427.04",77,59063,4.207,248491
0.50272404,30.05880284,1063.35441,77.10877138,"28,459.72",83,50213,3.715,186560
0.537949864,28.69747692,1147.486294,98.14794563,"27,363.58",83,26018,3.893,101289
0.540236885,30.31160488,616.842572,59.15093019,"29,935.97",82,59225,4.635,274525
0.524543894,27.76448005,1724.828339,66.04812405,"24,190.21",81,171875,4.156,714290
0.525914348,29.00157328,932.110358,85.67056509,"26,815.79",85,101166,4.065,411224
0.507087823,30.09886968,1105.392688,98.07449645,"30,879.40",77,76035,4.685,356197
0.560238188,30.49624555,655.3358075,71.65828281,"29,838.50",75,56317,3.999,225208
0.537472254,30.74799389,852.8956871,93.6502512,"27,832.69",77,35308,4.085,144219
0.456709086,30.04866867,905.700094,99.47129317,"30,975.81",75,1075,2.252,2421
0.510063239,29.60669743,623.3327028,109.5390718,"30,392.58",80,21871,4.12,90105
0.561922545,30.73525967,702.5011835,84.06742786,"29,899.89",75,12664,4.103,51956
0.510767804,30.35577778,449.6554257,54.70025997,"30,638.04",77,69175,3.897,269551
0.512447197,29.7931551,1515.73418,198.2692633,"31,159.75",74,6878,3.967,27283
0.559045834,28.50047599,858.9019109,82.49510672,"26,487.17",77,141693,4.354,616865
0.504002959,30.28764864,467.6947251,74.48051037,"30,882.97",75,71468,3.946,282007
0.493262307,29.82341139,847.8118337,98.99371616,"29,902.56",76,21172,4.101,86823
0.492677631,28.39765562,1140.071517,79.08670629,"26,018.59",72,107306,4.001,429375
0.517469082,28.77844389,773.2148346,72.54130563,"28,519.27",77,139338,4.224,588606
0.500781774,27.41487643,2180.467488,43.56376147,"23,468.90",80,201037,3.671,738001
0.507162061,28.54101369,2139.778786,63.03791458,"24,043.44",80,77916,3.094,241039
0.502530634,28.93746452,982.7163165,76.47962983,"27,656.93",84,191878,4.383,840931
0.519174283,30.16484631,766.774331,65.40269557,"28,267.59",82,67529,3.74,252528
0.51272478,28.89600972,598.561403,70.5575476,"29,873.36",82,56100,4.581,256997
0.487621888,31.13912179,1074.807189,130.0759693,"32,026.60",78,6223.95,3.897,24253.34
0.476686569,30.58924632,780.9031642,75.04086611,"30,369.62",84,1314.39,2.999,3941.489
0.499404902,29.08560459,798.8420793,102.4812288,"29,498.21",73,50803.7,3.84,195100.6
0.493089284,28.38288686,1021.142348,110.3067451,"30,237.10",83,41369,3.892,161002.8
0.516931275,27.2538101,612.758652,90.51581714,"27,905.03",84,185915,3.817,709612
0.506349265,28.82333945,1158.627293,62.25473706,"27,134.93",82,111308,4.234,471297.9
0.512694039,28.02860801,965.399794,101.6381915,"28,875.48",82,61792.3,3.845,237576.3
0.508571708,29.44037007,343.8408475,59.81068735,"30,301.14",87,45510.5,3.623,164882
0.513423881,29.89512817,1058.432048,92.09852832,"31,734.99",77,61882.9,3.959,244972
0.490422761,29.56209435,433.3724565,58.9018948,"30,591.51",74,32616.2,4.022,131195
0.508830653,28.55149113,1100.469782,73.62323586,"28,353.65",78,52350.4,3.996,209201.1
0.474338838,32.16902116,1075.102188,103.3330066,"32,481.15",80,155545,4.256,661981.6
0.487509566,29.30171086,978.8444728,71.17033573,"28,791.23",83,47074,3.842,180846.7
0.517757028,27.47653281,643.606623,110.2053716,"27,369.84",78,170739,3.992,681567
0.488659245,29.63500082,817.0702052,87.52117973,"29,407.06",81,22738.6,3.82,86868.48
0.516519939,29.06546902,1132.190966,80.60596863,"29,627.35",76,26808.7,3.548,95106.9
0.480323381,27.30914735,716.0961436,82.50632213,"26,885.91",82,124073,3.863,479310
0.517072397,28.68992153,1030.249701,70.47608125,"27,718.09",80,58950,4.139,244017.5
0.505126174,29.16431211,715.1357559,87.33485991,"29,427.08",82,73829,4.8,354393.9
0.511281745,28.11612357,1357.742114,70.33563285,"26,258.76",81,117416,3.479,408473
0.490949512,27.18334173,783.7288883,93.86650145,"26,786.01",84,128592,4.003,514788
0.472335639,29.27972256,561.0551734,75.16729027,"30,396.26",79,161981,4.626,749344
0.542392196,29.55977377,722.5606363,97.37824996,"29,597.51",76,9614.75,3.691,35488.16
0.468293653,29.36209225,493.9947267,65.84185405,"30,331.06",79,87488.6,4.503,393930
0.540814504,27.25791028,535.3315341,99.52671119,"27,785.26",79,70845,4.095,290082
0.503271487,29.08917283,1067.222885,111.2460695,"29,629.26",81,10079,3.609,36379.99
0.507686158,29.37298636,592.0611417,59.03770198,"29,960.26",77,57459,4.691,269538
0.490070076,27.43205882,1230.054313,70.6509558,"26,096.03",77,165510,4.304,712400.3
0.500076522,27.38111838,1096.814152,71.40855219,"26,939.83",75,113480,4.21,477747
0.503029576,29.5330769,488.2097123,58.88741723,"30,117.37",80,34941.9,4.229,147782
0.501798354,28.84014105,978.1220879,118.4975989,"29,685.53",77,26030.5,4.334,112820.2
0.502755353,27.7289397,1064.320066,78.17594548,"27,183.45",78,45542.5,3.934,179177
0.483946863,28.94587949,828.1882713,88.46057338,"29,407.43",79,35157.4,4.149,145874.4
0.49295913,30.0014,576.1940268,73.34793317,"29,834.35",81,37837,3.897,147455
0.519651002,28.24555016,930.7591333,86.55248412,"28,973.99",79,46950,4.398,206490.5
0.531206836,28.49140717,1265.064941,89.49439014,"26,910.21",75,52650,3.182,167550
0.496243024,30.06258631,385.1800219,56.40200567,"30,608.59",76,21558.4,3.782,81544.7
0.513426123,28.60315454,915.4493359,85.38641761,"28,906.40",77,20746.6,4.018,83370.29
0.53120449,27.52019984,1036.919722,79.97861545,"26,165.58",79,256441,3.972,1018506
0.47017842,28.11548024,429.1495879,71.29501648,"29,050.24",75,188013,4.342,816283
0.51878517,30.02262035,619.0187433,74.49823102,"29,721.45",81,52709.3,4.352,229374
0.502070353,28.385307,978.4007924,71.38958937,"28,318.96",72,47320.2,4.052,191746.7
0.558057776,27.82743023,1041.472343,77.9945124,"27,343.64",81,22927,3.853,88327.6
0.501640112,28.91598741,584.4456351,63.2774929,"29,447.65",82,61407.5,4.486,275484
0.505599527,27.19448905,1426.09987,67.46093529,"25,223.64",73,182698,3.952,722000
0.515941288,26.81098943,917.4743299,94.81641916,"27,320.29",60,83411,4.265,355759
0.480557421,29.74896286,1091.683469,85.78268013,"30,255.39",65,63448.5,4.918,312045.5
0.511135474,28.64435491,621.4704877,57.2662245,"29,454.08",79,54658.7,3.762,205636
0.508998595,27.98067725,915.2872804,108.5815371,"28,172.14",79,33429.2,4.183,139838
0.493286493,29.91065233,989.8763421,76.998411,"30,451.87",83,1048.93,2.634,2763.006
0.524647084,28.92767216,652.0158609,86.73787059,"29,565.24",81,22407.8,4.267,95623.43
0.503090237,29.26741675,679.5243174,78.10061571,"29,486.93",83,13457.6,3.888,52318.09
0.487903778,28.54587504,391.3746865,56.04640222,"29,963.86",80,68086.7,3.998,272192
0.506065468,28.68927753,1081.760299,132.5012093,"30,971.02",86,7455.38,3.989,29739.77
0.525216047,26.65859268,780.824614,86.01950748,"26,765.18",79,134680,4.492,604948
0.496415815,29.56016175,533.7430529,70.6188773,"30,433.13",85,74854.9,4.082,305563
0.476306438,29.57711172,881.6170686,87.65491782,"29,238.58",84,25289,4.305,108868.9
0.470472802,27.04435858,916.4968577,89.98507747,"26,472.50",84,95875.1,4.139,396798
0.487114383,27.39466453,728.5802015,82.64525911,"28,454.89",81,140289,4.411,618878
0.501626919,27.6450105,1696.748179,59.62008526,"24,930.02",87,217050,3.558,772322
0.542200698,28.9033816,1526.574106,68.34316949,"25,826.44",78,83367,2.788,232389
0.492877171,27.88964784,886.2976678,86.60815925,"27,827.30",78,168445,4.332,729684.9
0.541330715,28.33769535,732.8454347,111.4004311,"28,344.48",85,58683.2,3.904,229103
0.529660264,29.51122387,464.3032566,117.3472394,"33,031.64",83,58453,4.592,268437
0.444126595,32.74597123,475.9400399,175.9014392,"35,980.47",82,6234,3.921,24448
0.467945526,30.91870498,515.5758834,114.9112401,"33,393.42",77,1384,3.308,4578
0.515801008,29.3509106,601.416965,161.5196304,"32,892.33",84,48805,4.039,197115
0.513994675,29.60291613,596.6167152,159.3637064,"33,645.76",72,38450,3.923,150845
0.520600235,29.51192554,769.1466558,114.1884937,"29,185.01",81,185882,3.882,721540
0.548269972,30.31710799,947.5601037,79.5069541,"30,550.50",82,112275,4.544,510156
0.544509889,29.48220157,736.1720812,139.3626091,"32,345.16",81,60808,3.714,225864
0.485847856,31.37852783,376.9456594,75.52807094,"32,364.47",80,46633,4.177,194796
0.492506836,31.63049166,543.582138,139.6140645,"35,428.60",83,57048,3.951,225424
0.463448683,31.73055327,442.5133245,100.2472964,"33,536.90",76,31389,3.799,119258
0.549649948,30.65730206,840.2472478,106.6360322,"32,108.66",74,53099,4.008,212835
0.440010923,32.4202755,486.481605,158.8563232,"36,320.01",75,149675,4.376,655020
0.522595141,31.01232865,833.3086997,98.37708379,"30,992.47",75,45691,5.138,234756
0.511432875,28.80759549,708.6439946,120.1426795,"28,513.89",77,172643,4.105,708694
0.527740365,30.39547116,675.0032469,123.5889119,"31,924.12",71,23223,4.614,107153
0.506497276,31.47700101,732.6406747,126.9435325,"33,138.50",81,27001,3.577,96580
0.492679481,28.86690615,1027.14177,101.5647684,"27,935.77",69,129504,3.972,514340
0.512874391,30.55128618,873.6386629,94.8290841,"29,908.08",78,59326,4.153,246388
0.521175112,29.95136763,581.6626902,124.0696967,"32,496.70",76,73991,5.117,378580
0.533606459,29.79118604,1220.706091,89.85084406,"29,058.65",74,119661,3.443,411976
0.515783279,28.85155469,1039.494335,123.8551881,"28,197.78",72,128714,3.995,514230
0.464745824,31.00144143,439.3652047,106.9507923,"33,666.18",80,158532,4.625,733189
0.528775794,29.69583427,503.96037,149.1001526,"32,957.98",79,9122,3.827,34909
0.461875168,31.55469581,480.1872433,108.0326339,"33,241.06",79,81030,4.516,365940
0.513408607,29.04832148,738.867503,127.4857018,"29,055.68",83,70969,3.816,270850
0.504505827,31.27408782,714.266426,162.3287361,"33,707.41",81,10882,3.705,40315
0.526326574,29.95591696,455.3065777,81.29226449,"33,177.23",79,59051,4.232,249918
0.532097015,29.00333039,1109.516345,88.55107949,"28,786.66",77,165114,4.219,696629
0.501412585,27.58881723,1327.329448,102.4368704,"27,516.86",80,113520,4.057,460534
0.506822638,31.26182431,517.6612839,100.5795464,"32,496.27",74,34151,4.061,138682
0.515445447,29.87950594,659.9949683,151.2869437,"33,127.29",83,28425,4.042,114894
0.505619912,28.55724306,1093.40312,104.9634972,"27,339.39",80,44619,4.016,179168
0.526140375,29.98575838,688.9277174,132.1871161,"32,325.95",81,33729,4.402,148488
0.494129122,30.91593695,525.3213161,112.4200336,"32,570.27",82,36650,3.665,134315
0.547279899,29.49962378,757.4425275,120.2066746,"30,955.36",83,46561,4.739,220673
0.536632357,29.9890893,1236.344673,111.661675,"29,423.67",82,53029,3.527,187026
0.504880846,31.78969457,422.6919328,85.63548631,"33,430.49",70,20209,3.849,77792
0.531076603,30.65321194,804.9835841,121.1491045,"31,635.63",80,22683,4.279,97062
0.53350449,28.99814413,1118.964767,108.6357991,"28,272.42",80,260767,3.846,1002998
0.459493398,30.06104407,533.6010079,89.05464341,"30,568.13",78,184335,4.379,807132
0.476257506,30.76770362,493.6637445,109.5754061,"32,789.38",83,49259,4.438,218593
0.526582079,31.00318528,877.3403772,94.13643429,"31,079.69",86,21866,4.22,92264
0.541059993,30.09235856,902.6537638,109.0448493,"30,234.99",67,52783,3.918,206813
0.515591118,30.71311516,618.2953987,104.2143415,"31,176.89",64,58412,4.348,253950
0.485376426,28.29426717,1557.983433,98.98751605,"27,445.61",74,182891,4.439,811917
0.512665185,28.77575572,919.6287733,117.215136,"27,650.16",73,83401,4.282,357147
0.483728917,31.16091252,664.0354886,140.5740849,"33,627.69",71,64108,4.685,300360
0.53703624,30.55818499,593.1650257,99.7422261,"31,329.69",70,51837,4.116,213368
0.546839662,29.35968288,824.6936759,125.1236491,"28,465.64",70,31134,4.219,131368
0.488237671,31.00263153,575.0016852,128.0728827,"33,657.88",72,1145,2.912,3335
0.54158069,29.52044741,494.0571673,138.5118821,"32,844.06",70,22262,4.201,93522
0.503357392,30.7282141,604.5358674,114.0166715,"31,729.68",73,13114,4.273,56037
0.493922733,30.68130964,427.0161491,88.02504604,"32,027.48",70,66155,3.85,254667
0.499822721,31.06714467,616.4233581,180.5136419,"35,182.10",71,7309,4.175,30516
0.526299547,28.5633972,922.9795187,111.6773935,"27,586.03",74,133001,4.41,586531
0.520404184,30.15848866,409.1804429,92.14992606,"33,679.30",81,75642,3.863,292231
0.509201666,30.20082227,721.3403361,131.508991,"32,280.47",80,26056,4.759,123993
0.517248786,28.13357743,1286.210189,126.8764388,"28,063.72",79,93635,4.061,380208
0.519511016,29.52946148,705.1475036,94.13070968,"29,929.23",74,140603,4.313,606362
0.544481105,28.21904505,1896.300448,90.07928763,"27,189.04",69,215911,3.702,799346
0.559558904,29.67251433,1763.981776,97.9353156,"28,100.45",70,82490,3.027,249732
0.526382081,29.6042574,812.7749932,110.3506972,"29,502.35",74,167472,4.026,674292
0.538407233,29.07938057,672.5503831,108.8049467,"29,297.98",75,58378,3.859,225252
0.482447112,30.50204621,713.0791523,97.67486501,"30,716.14",71,58856,4.57,268754
0.479950885,33.56661503,931.427707,128.7516949,"33,005.46",78,6243,3.86,24116
0.449745207,32.02001582,861.7480837,123.4126288,"31,330.31",72,6969,3.25,22680
0.514913103,30.01775088,751.4103576,125.2017729,"30,367.45",77,52657,3.99,209855
0.491002922,29.65592631,941.3099714,152.1220051,"31,093.52",73,37899,3.83,145049
0.503870023,29.51145039,807.8236956,81.34704404,"27,930.81",74,185336,3.884,719759
0.526803492,30.32961517,978.8477055,67.09488544,"27,974.75",72,112020,4.61,516316
0.518008843,28.94658409,882.9730958,110.6986193,"29,708.55",81,60861,4.1,249509
0.494094067,31.85213124,640.8690623,58.76208929,"30,167.67",83,47889,4.455,213342
0.475226044,32.47159094,938.3241359,124.2352818,"32,106.43",73,62977,4.01,252243
0.466620412,32.39760932,663.8872472,63.62249755,"31,135.18",82,33224,3.77,125157
0.531389625,30.56319432,927.5334354,78.93621815,"29,237.89",83,52096,3.96,206041
0.455404726,33.58050988,970.5428571,129.8843684,"33,309.04",84,149410,4.41,658933
0.506946873,32.15103302,791.7116806,64.25208249,"28,883.25",83,44677,4.61,205831
0.521906866,28.36786318,877.6606688,122.106931,"27,950.36",86,173996,4.091,711737
0.548011468,32.2419376,726.0515498,100.0915844,"29,916.34",82,23027,4.62,106298
0.465183419,31.9846179,970.4619495,109.9654189,"30,414.75",79,27007,3.65,98612
0.503567502,28.69558972,977.7236035,83.86269093,"27,557.31",83,130008,4.029,523837
0.4995496,30.88222361,817.322332,77.3256835,"27,619.78",82,59386,4.34,257662
0.517439051,30.91543989,686.1582007,99.30486637,"30,167.16",82,74350,4.93,366425
0.53134782,30.12886466,1190.750848,71.65323197,"27,041.73",80,119654,3.657,437550
0.521944595,29.24185502,975.5694215,78.62553069,"27,268.23",80,130382,4.23,551535
0.498410916,31.81690763,749.2066274,88.22681008,"31,072.02",78,157218,4.47,703045
0.503153417,30.89627257,744.9287002,138.003562,"30,566.31",85,10686,3.75,40037
0.509442653,32.04393915,674.4925461,82.42234844,"30,861.34",81,79965,4.25,339889
0.515428091,28.39953393,854.4685236,94.76484853,"27,841.27",83,68626,4.066,279023
0.496618717,32.74008279,1086.592239,106.8824684,"30,239.05",82,10868,3.83,41588
0.47855426,31.15174903,747.8867887,68.64390676,"30,736.26",85,57495,4.23,243273
0.525312547,28.60513722,975.0135534,78.74644343,"26,670.58",82,163408,4.25,694537
0.508555858,28.2695798,1328.203232,89.22737468,"27,954.66",78,111989,3.971,444758
0.531106917,32.3401051,652.7791899,58.20089818,"30,500.35",83,35053,4.26,149437
0.509456223,29.60088526,902.0181917,138.2013957,"30,568.09",82,30979,3.88,120280
0.487906079,28.24329248,1267.849308,107.3204232,"27,882.35",85,46179,4.156,191901
0.487807904,31.39436774,726.4864119,91.23728196,"30,078.21",77,32637,4.26,138886
0.519283622,32.25209161,659.1442715,89.15971443,"30,384.66",81,34924,3.79,132515
0.520438574,30.52061308,767.3315021,91.69112472,"29,072.43",77,47880,4.84,231520
0.548169952,31.04976878,1283.818621,63.50943953,"27,501.65",83,55852,3.244,181159
0.480121931,32.62071174,634.216919,58.70565372,"31,136.60",82,19399,3.97,77060
0.536234266,31.02813977,802.1166225,85.49376231,"29,431.90",84,22945,4.42,101346
0.539592229,28.66875265,948.128469,86.44421528,"26,504.99",84,261089,4.126,1077242
0.500518559,29.88743202,711.8613618,72.34785772,"28,813.98",86,185392,4.416,818693
0.498027969,31.89690629,696.2170097,86.81705062,"30,418.83",74,47283,4.57,216119
0.495885369,32.00324027,821.3398006,69.53172872,"28,696.99",76,53451,3.96,211748
0.535399531,30.18317558,839.1458857,94.86541922,"27,783.16",82,20083,4.3,86422
0.513280081,31.7766126,681.5998122,54.21844521,"29,511.35",79,59994,4.306,258336
0.522969591,27.93290944,1242.214851,80.8733058,"25,870.41",77,181878,4.123,749905
0.491282812,28.59375567,1091.403582,110.7464014,"27,927.34",74,82759,4.356,360529
0.497922452,30.87997413,957.3769168,121.5001605,"31,052.46",80,67432,4.63,312364
0.527854006,31.85736536,642.9190639,62.44365784,"29,669.14",68,54430,4.319,235085
0.506122629,29.59378245,1041.853867,114.4770068,"28,244.95",84,31365,3.832,120184
0.44856802,31.6308987,1013.233873,110.4431278,"31,372.68",79,1074,3.27,3517
0.505905482,30.82697547,723.266371,128.8342431,"30,516.95",78,22798,4.23,96361
0.520866943,31.89844999,674.7038321,89.654923,"29,853.25",78,13075,4.25,55573
0.496247778,31.71776868,599.1175955,59.30742882,"29,973.03",83,65341,4.06,265300
0.50396267,31.47006917,1013.825008,137.5153935,"31,611.21",78,7056,3.99,28175
0.504166945,28.14628048,1004.833792,118.2973948,"27,682.03",77,132084,4.441,586599
0.466754101,31.02489878,714.3514191,79.65318292,"31,173.13",81,75086,3.94,295593
0.50646234,30.66504049,816.9589442,100.4878233,"29,943.90",81,25941,4.65,120574
0.525542453,28.09945593,1122.80257,101.0998705,"27,168.74",79,91235,4.134,377149
0.518239148,29.42343505,715.1334971,73.48364623,"28,507.10",77,140495,4.228,593982
0.550614813,27.8524296,1618.192962,65.91149644,"25,545.98",77,221133,3.708,819988
0.520371052,30.47105187,1625.39982,52.4491189,"26,351.99",71,82719,3.028,250496
0.495086761,29.79624163,790.5031744,83.1841844,"27,740.81",81,170155,4.32,735536
0.545025181,29.46215919,965.8650025,111.7482805,"28,550.62",78,58622,3.895,228318
0.483464171,30.83275605,625.3937706,59.0842843,"32,147.07",79,58315,4.601,268314
0.431419826,34.28526582,777.9879166,82.47817498,"33,223.07",80,6244,3.921,24483
0.408377885,32.93578039,718.0491931,70.42801694,"32,796.31",84,8141,3.65,29714
0.463129969,30.97065452,688.7250086,92.97001341,"31,654.52",68,52944,4.061,214990
0.44796222,30.507612,823.5864947,88.79774383,"32,399.20",72,39580,4.237,167712
0.52520972,30.47298274,759.8434769,46.47443773,"31,464.14",72,186633,3.858,720121
0.500650153,31.4873927,767.3925827,45.38176675,"30,706.06",71,110729,3.937,435989
0.463315889,30.29956639,659.4551165,87.54748609,"31,145.06",75,61773,4.41,272417
0.488437377,32.82209482,650.5811963,31.50001467,"32,954.38",65,50562,4.463,225685
0.425061239,33.95288299,827.1581275,72.39303807,"33,165.75",71,63206,4.003,253044
0.463403195,34.24920051,692.9826714,34.49267484,"32,209.81",69,34930,3.999,139693
0.466188518,32.20146538,707.7239321,57.64541376,"31,037.05",73,52180,4.175,217873
0.440642003,33.63615958,1018.58255,90.96613313,"33,203.79",70,150224,4.189,629280
0.444613399,32.75164025,843.9285944,51.52658671,"30,634.87",72,41888,5.014,210018
0.472868363,29.50417232,762.1499131,43.07657315,"31,495.73",67,172370,4.076,702653
0.505721884,33.16677597,766.2318558,73.3223836,"30,759.36",75,23131,4.428,102413
0.402449066,33.33997045,690.1782711,64.01361657,"31,854.19",81,29368,3.451,101359
0.520735368,29.73656131,822.587899,35.30172595,"30,921.12",79,127379,4.017,511704
0.459456806,31.55655822,809.3225849,43.60548434,"30,368.37",82,57676,4.296,247769
0.474190831,32.2553822,667.3152794,64.97028691,"31,072.68",82,76727,5.047,387234
0.494137881,31.13026088,846.6858646,42.06884613,"30,290.52",81,122161,3.779,461591
0.469064864,29.95089159,845.1594326,46.33372239,"30,439.90",78,129289,4.059,524828
0.497312706,32.72015918,701.9595572,50.44599842,"31,888.91",79,157083,4.462,700934
0.468673704,30.8243816,671.9955882,108.2183437,"31,929.97",76,10806,3.364,36347
0.484007024,33.75441617,702.4037552,43.04242841,"31,737.08",83,85339,4.567,389737
0.511656841,30.11023883,723.2597375,48.42446898,"31,850.19",82,68249,3.853,262958
0.446578873,34.09126233,771.1638018,83.43657634,"32,344.94",83,10899,3.744,40803
0.482385655,31.52932577,637.1993562,36.70497503,"32,095.01",83,59870,4.015,240362
0.505685242,29.59635798,799.7660728,44.9928998,"29,879.92",86,163815,4.095,670800
0.500008395,28.53359292,921.5686893,57.09721615,"30,287.09",77,112308,4.397,493847
0.458278616,33.8249792,729.1450606,35.81984603,"32,035.90",74,35578,4.05,144077
0.468578103,30.83743522,695.2433434,87.27579623,"31,881.56",79,31925,3.875,123692
0.439451528,29.47813421,887.332142,45.48531969,"29,959.19",78,47191,4.189,197689
0.486543504,32.58284066,695.4676304,73.56807127,"31,064.41",76,32264,4.531,146174
0.494456345,33.82047794,683.3741488,53.84230704,"31,138.23",72,36448,3.777,137675
0.487868267,31.68836111,873.8490525,73.19024358,"30,540.75",75,47321,4.669,220923
0.478789862,30.85827105,917.9945205,53.42507413,"30,770.58",72,57045,4.012,228871
0.470826346,33.61494868,681.1621009,38.00695002,"32,519.94",79,19762,4.079,80617
0.490927134,32.37098782,748.0756412,64.51560231,"30,762.62",78,23744,4.452,105703
0.503549778,29.97293209,870.8247127,44.14534415,"29,567.47",79,260451,3.932,1024213
0.50890835,31.14265413,638.8874931,29.9996712,"32,549.94",77,188539,4.477,844068
0.442093969,34.00428067,654.598757,53.77114343,"31,246.20",84,48625,4.504,219006
0.448222639,32.65261419,776.3815411,46.20654867,"30,659.36",66,54266,3.833,208025
0.502682688,30.95601843,759.7853301,61.43513499,"30,506.55",70,19451,3.986,77533
0.481133642,32.78941691,726.5751468,34.19338813,"32,133.06",73,59959,4.285,256899
0.494166631,29.65679835,1031.695216,39.37543387,"28,814.61",76,180624,4.101,740659
0.415314439,29.1883278,830.8266182,44.20469704,"30,358.65",74,81637,4.331,353538
0.418855874,32.57702523,739.3409946,64.52587848,"32,190.15",68,69848,4.779,333812
0.485936795,33.46496313,728.8668346,45.93358661,"31,290.19",72,54458,4.145,225720
0.477598065,29.67349657,852.6361639,53.77122175,"30,143.51",69,31909,4.013,128067
0.407201817,32.57640615,884.8457682,70.83788307,"32,748.18",73,1086,3.034,3296
0.488270791,31.21699233,669.4929485,84.60912675,"31,879.32",67,22804,4.169,95071
0.495236991,33.98780176,762.0127526,61.56958811,"30,844.07",73,12895,4.457,57469
0.482576241,32.3760931,587.8348857,33.09366364,"32,783.19",67,65807,4.111,270507
0.458254465,33.16958084,697.3805673,96.17106934,"33,249.56",70,7270,4.299,31254
0.496544413,28.79916603,797.3776198,52.17659072,"30,757.18",66,130262,4.576,596092
0.47646975,31.35802339,614.2911299,38.78947995,"32,414.59",65,78381,3.728,292194
0.479882486,32.51563751,709.3561804,71.64837651,"31,109.21",72,26340,4.433,116768
0.491443981,28.83485713,919.0682316,44.11037373,"30,120.59",70,88556,4.544,402440
0.510495002,30.62521395,765.6125735,51.26911703,"30,903.83",68,140561,4.485,630375
0.556865328,29.39247947,1265.685936,46.82436214,"28,496.44",62,222415,4.382,974600
0.494434437,30.22911257,1383.865922,53.98760273,"29,394.68",68,82011,3.387,277760
0.484158398,31.05907489,832.9310282,53.43334633,"30,348.56",59,169978,4.213,716202
0.449716142,29.91033566,824.6072868,53.89064434,"31,352.64",76,61334,3.918,240282
0.484431187,29.68874741,422.6178897,56.23706948,"30,899.71",72,59352,4.647,275830
0.511638011,31.55403806,767.6624452,88.8145368,"30,654.33",71,6126,3.909,23948
0.441280434,31.3635616,576.4382599,58.02574986,"30,748.66",72,8009,3.161,25317
0.490695882,29.83356456,492.2635759,77.06437478,"30,112.66",75,51560,4.16,214468
